comment,replies,user_name,date
Brings tears to my eyes.  Not about individuals but about the whole phenom that a pop band singing love songs and light social commentary captured the hearts of the planet for a while.,"['Me too ❤', 'It brings tears to my eyes as well. Even having no connection to a mundane lane in a mundane UK town Paul made it seem magical. The Beatles had that magic. Strawberry Fields, Elenore Rigby as well heck the list is endless. They may have been a pop band as far as a label but they were so much more. Modern day poets  might better fit.', 'It just brings tears to my eyes. Out of the beauty, the unbelievable beauty of this song.', ""There was a time when THAT'S EXACTLY WHAT THEY WERE DOING... PROMOTING PEACE, LOVE, & HAPPINESS!!! 🎶🎶🎶"", 'phenomenon*']",@imagrasshopper9510,2023-08-11T15:16:01Z
Penny Lane . . . Strawberry Fields Forever . . . The best 1 - 2 punch in the history of recorded music,[],@cristianperez2903,2023-08-10T13:38:51Z
"If there is a Beatles fan out there into designing. and making Mac's how about a Penny lane style see how it goes for the sake of the environment use rubber for waterproofing it is natural material nothing in life is perfect how about an attached hood pure cotton on the outside lined with genuine rubber for water proofing two large rectangular pockets colour a nice blue like a clear summer sky or white.
Paul",[],@paulbarrett6684,2023-08-09T14:46:00Z
""" Penny Lane"", uwielbiam ten utwor muzyczny.",[],@staniskawbracha8203,2023-08-09T10:30:27Z
"1:39 George ""BILLY""  Paul  ""THAT's ME RIGHT""  John  ""HELP ME""",[],@user-fu2mi1nd5l,2023-08-08T03:25:06Z
just took pictures on Penny Lane and came to listen to the song ❤,[],@anitalopes6879,2023-08-07T22:02:26Z
If this song was released as a solo tune by Billy Pepper & his Pepperpots (produced by George Martin with background vocals by John Lennon) it'd still  have been a hit. And you know it.,[],@BillDerBerg,2023-08-07T14:59:24Z
He almost played the bass with right hand,[],@user-fu2mi1nd5l,2023-08-07T12:45:00Z
Always liked John's mustache,[],@user-fu2mi1nd5l,2023-08-07T12:43:00Z
"Notice how ""Paul"" leads the others on the horses  He looks happy  The others do not",[],@user-fu2mi1nd5l,2023-08-07T07:06:03Z
😍👏♥️♥️♥️,[],@patriciamedina-km9yr,2023-08-06T13:26:10Z
Wth is Lenon doing? 😂,[],@qeter1011,2023-08-05T16:39:23Z
I was 12 when my Dad took me too see the Beatles now I am 71 I still dig them,[],@user-qm3rk6oi5e,2023-08-05T14:56:04Z
"The first time I heard this song, 1970s, vinyl, an album nicknamed the Blue album.",[],@MatthewM.-it3yu,2023-08-05T03:39:46Z
Tenían 27 años y parecían de 50 🤦‍♂️,[],@rgp1973ar,2023-08-05T01:40:56Z
I migliori dei migliori senza dubbio,[],@Mario-zv2lo,2023-08-04T12:31:51Z
"There are certain bands/singers that as the decades roll on, people will still nod their heads up and down with approval upon hearing their names long after they're gone. Names such as The Beatles, Elvis, Metallica, The Rolling Stones, Pink Floyd, etc. will always find their ways into peoples minds however they choose to listen to music now or in the future.",[],@yojoeski,2023-08-04T03:00:05Z
"Awesome to the most maximus,for forexer",[],@edward7248,2023-08-03T06:10:05Z
👍👍👍👍👍👍🧡🧡🧡🧡,[],@artlina5000,2023-08-02T12:46:40Z
Peace,[],@jacob_,2023-08-02T10:01:06Z
I think that the BEATLES did invent MTV !!!,[],@ventues9751,2023-08-02T02:25:47Z
❤ my favorite poetic masterpiece.,[],@danisullivan1861,2023-08-01T23:21:39Z
Is there a reason for the audio delay in the beginning?,[],@chrisclarke4665,2023-07-31T07:08:27Z
Even the millenial will hook with this kind of music,[],@temzsarignaya128,2023-07-30T11:19:24Z
そうだ！ペニーレインに行こ~!と思い立ち那須に行ってきました。お土産は、ブルーベリーパンとソルティドックです。帰りに白河ラーメンを食べました。７・３０,[],@user-su1vv4ie5j,2023-07-30T08:35:10Z
"How many John Lennon's were there? 
This guy doesn't even resemble the guy in the 60s black and white, supposedly live shows, those are probably just as fake as the guy here.","['You strike me as the kind of person who doesn’t recognise Superman when he has his glasses on', ""@@johnp515 \nI'm the kind of person who doesn't  recognize people who aren't who they are pretending to be."", '@@mysteriesoftherealmSo in other words, a conspiracy theory moron who  doesn’t even know which member the the silly hoax was about', 'All four Beatles were killed by poison gas while leaving the Candlestick Park concert in the Brinks truck. What you see here is the first set of replacements.', ""@@handle-schmandle \nI don't know about that, but anything is possible.\n\nCan you substantiate this by any chance?""]",@mysteriesoftherealm,2023-07-29T04:23:29Z
Auf der Straße kann man wiederholten menschlichen Wesen sehen,[],@klauskaufmann5745,2023-07-28T13:48:44Z
This song is comfort me in difficult of my sadness 😢😢,[],@reygalsim8437,2023-07-27T12:11:43Z
I  THINK RINGO WAS GORGEOUS IN THIS VIDEO  FROM 1967   NOW  HE IS 83 NOW   I HAD A POSTER MADE OF RINGO STARR  OH MY GOD IS HE GORGEOUS  IN THAT PHOTO I HAVE,[],@marjorieelliott985,2023-07-27T04:27:23Z
Three minutes of pure pop perfection!,"['Penny Lane may just be the most PERFECT song', 'Yes indeed!!!!', 'This surpasses Bach in my opinion']",@kso808,2023-07-24T21:11:53Z
"I hate the beetles they have no beat
plus theyre stinky beatles 
*squish*
😂🤣😭",[],@MeowEShreki,2023-07-23T22:57:09Z
❤,[],@joprouse2132,2023-07-22T20:28:37Z
"at 0:04 that guy is like ""That's one of the Beatles""",[],@Savagemister,2023-07-21T12:43:19Z
"You know you are getting old when a young Sheila on a quiz show doesn't know who the Beatles are, The host nearly fell off his chair.",[],@toothpick4649,2023-07-21T05:30:28Z
mon enfance!!,[],@maritou2360,2023-07-20T17:38:05Z
"Cuando iba a trabajar pasaba un camión que decía simplemente PENI y recordaba esta canción tan linda, lo que después descubrí es que ese camión iba a la PENItencieria 😂❤",[],@Emircito1,2023-07-20T06:19:58Z
"Originally, this song was scheduled to be included on the Pepper album, which is considered the best Beatles song.
but was eventually excluded Penny Lane is a song that goes very well with the atmosphere of Pepper's album.",[],@521Qom-gv8ke,2023-07-20T02:41:13Z
❤,[],@lilyachty7,2023-07-19T19:30:05Z
😅,[],@arti7209,2023-07-19T16:25:19Z
Penny Lane is the name of my Lil dog!  Every now and then I play this for her and I sing to her!  So far she has not given me a Howell because of it!,[],@lisamcbride8921,2023-07-19T00:41:51Z
you cant get more happy and upbeat feeling than this.,[],@heyyimmat,2023-07-18T22:37:20Z
Lowkey the Beatles' dirtiest song,[],@mulletmustard,2023-07-18T15:49:33Z
"The Beatles - Penny Lane    1028am  18.7.23   a song about a chap who has done good made something of himself pawned off his kids and hit the bottle as an old fiend drags himself from the skanky blood infused scrubland to say: what was all that accusatory data about and why was it applicable to me... and why.... couldnt you remember who i was when you decided to suggest you had made it seem like you'd won a court case when that wasn't the case at all... when, in fact, the baboons with the accusatory data which wasn't applicable merely wanted to know which way the wind blew, nothing more...?? so much for you innovators and punk rockers and heavy mentalists... a ghost story of sorts...",[],@JJONNYREPP,2023-07-18T09:32:12Z
Bass tone! 👍,[],@michaelbumgardner771,2023-07-18T02:32:29Z
❤❤❤❤,[],@luiscrepo,2023-07-18T00:23:55Z
"This song predates me by a few years, but I remember it well. It captures a moment in time for me. Old times.",[],@rogfusionkid,2023-07-17T17:41:28Z
My favourite Beatles song apart from Eleanor Rigby.  Never knew that there was a music video for it from 1967.,[],@captainsensiblejr.,2023-07-17T17:04:09Z
George has the Dark Horse.,[],@Tom-hk6ub,2023-07-16T20:36:46Z
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,[],@mariebermudez6654,2023-07-16T12:19:05Z
"Hermosa la mas bella descripción de un lugar en una cancion donde sólo hay amor ,belleza e inspiración hermoso AMO , LOS AMARE SIEMPRE ♾️♾️♾️♾️♾️♾️♾️❤❤❤❤❤❤❤",[],@soniaardiles923,2023-07-16T08:22:25Z
The amount and quality of music that these 4 boys pumped out in the span of 6 years defies all logic. Absolute pure genius.,"[""It's 7 actually and the Beatles also toured for 8 years in the 50s before they got their success in the early sixties. They have been playing with each other alot longer than people think."", ""@@adamdavid93 no way they've been touring for 8 years in the 50s. That would make George 9, Paul 10 and John 12 when they started. You must be confusing their TOTAL touring time. Well, they started touring around 1960 by going to Hamburg, IIRC."", '\u200b@@adamdavid93they only recorded music for 7 years (that when the public first heard of them']",@frankcastle5294,2023-07-15T11:12:39Z
1:16 john lennon looks so good god,[],@FC-um1hg,2023-07-14T14:48:04Z
"O God, I'm crying and it's getting worse.",[],@123thof,2023-07-14T14:39:26Z
"John Lennon wrote songs based on his own experiences. Penny Lane, Strawberry Fields, It's Getting Better-all based on stuff and places he knew or did as a young man.","['I think Penny Lane is McCartney , Strawberry fields is Lennon']",@nicholasjanke3476,2023-07-14T10:29:19Z
Imagine going to the work and you see John lennon walking from nowhere,['Oh God.'],@prathmeshyadav4914,2023-07-14T09:44:36Z
"me vuela la cabeza pensar que su rango de edad para este entonces era de solo 27-24 años, y ya habían creado temazos clásicos de la música, like they're kings","['Pero no solo crearon 20 en tres años, crearon más de 110 temazos en 8 años. Por eso son GENIOS.', 'Es increíble que incluso ahora, en la actualidad siga cautivando al público.\nAhora entiendo tanto a mi abuelita que decía que ya no hacen la música como antes, tenía toda la razón.', 'The Beatles 13 álbumes y más de 200 temas.']",@mindofcherry,2023-07-14T03:46:15Z
Yes yes yes the beatles,[],@hadipurwonotv,2023-07-13T13:28:25Z
"❤❤❤Deuteronomy 6

New International Version

Love the Lord Your God

6 These are the commands, decrees and laws the Lord your God directed me to teach you to observe in the land that you are crossing the Jordan to possess, 2 so that you, your children and their children after them may fear the Lord your God as long as you live by keeping all his decrees and commands that I give you, and so that you may enjoy long life. 3 Hear, Israel, and be careful to obey so that it may go well with you and that you may increase greatly in a land flowing with milk and honey, just as the Lord, the God of your ancestors, promised you.

4 Hear, O Israel: The Lord our God, the Lord is one.[a] 5 Love the Lord your God with all your heart and with all your soul and with all your strength. 6 These commandments that I give you today are to be on your hearts. 7 Impress them on your children. Talk about them when you sit at home and when you walk along the road, when you lie down and when you get up. 8 Tie them as symbols on your hands and bind them on your foreheads. 9 Write them on the doorframes of your houses and on your gates.

10 When the Lord your God brings you into the land he swore to your fathers, to Abraham, Isaac and Jacob, to give you—a land with large, flourishing cities you did not build, 11 houses filled with all kinds of good things you did not provide, wells you did not dig, and vineyards and olive groves you did not plant—then when you eat and are satisfied, 12 be careful that you do not forget the Lord, who brought you out of Egypt, out of the land of slavery.

13 Fear the Lord your God, serve him only and take your oaths in his name. 14 Do not follow other gods, the gods of the peoples around you; 15 for the Lord your God, who is among you, is a jealous God and his anger will burn against you, and he will destroy you from the face of the land. 16 Do not put the Lord your God to the test as you did at Massah. 17 Be sure to keep the commands of the Lord your God and the stipulations and decrees he has given you. 18 Do what is right and good in the Lord’s sight, so that it may go well with you and you may go in and take over the good land the Lord promised on oath to your ancestors, 19 thrusting out all your enemies before you, as the Lord said.",[],@larrychuchua6287,2023-07-13T12:18:53Z
Bestial❤,[],@JoseMartinez-vk2xc,2023-07-13T08:20:32Z
❤,[],@user-hs2no3ni3f,2023-07-12T23:32:43Z
This is the 1st Beatles song I can remember hearing as a child growing up in Brooklyn NY...they were instantly a cornerstone in my musical world.  How deeply they touched all with their brilliance.,[],@wwnfwwnf5320,2023-07-12T15:10:15Z
The piano chords in the chorus make my eyes well up. So clean and happy.,[],@JSearsFilms27,2023-07-11T15:45:03Z
This is prob my 2nd fav beatles song behind all you need is love which imo is .uch more universal,[],@justiniles5697,2023-07-10T15:42:56Z
Espectacular🎶,[],@nataliagarcia5733,2023-07-10T12:59:18Z
Kinda lyk it 🤩 0:23,[],@edgardonicdao9302,2023-07-10T09:59:11Z
Ahh fine Irish lads..ALL!❤,[],@LILTONY1961,2023-07-10T03:24:02Z
"OMG, I've never seen this video before!. Is Marvelous, and so is the song! Ah, The Beatles!!💋💋💋❤️❤️❤️🥰🥰🥰",[],@AbigailJrney-1,2023-07-09T10:01:47Z
"absolutely good 

and I ❤ The Beatles",[],@ismaelacevedo9995,2023-07-09T00:11:23Z
Compare the vocals to Eleanor Rigby...these are follow up singles...the difference is day and night.,[],@europoets,2023-07-08T18:00:23Z
Imagine walking down the street minding you’re own business and suddenly u see the Beatles in their prime. Insane,"['Would be a wonderful moment', 'And on horseback']",@user-tn6gn2un1g,2023-07-07T06:44:45Z
❤❤❤,[],@gaizkasalazarrodriguez5054,2023-07-06T05:34:41Z
20 masterpieces that if you were to have had only 1 you would be considered a legend but 20 incomparable,[],@mikestamos445,2023-07-06T03:44:06Z
とうじ、このきよく、きいたとたんはまつた、びいとるずにはまり、こいにはまつていた、かのじよにおくつた、たつた1まいのれこうどなんだ、いつきいてもいいぜ、このきよくは、,[],@user-yo4gg9vj9i,2023-07-05T21:10:09Z
Penne lane is cool,[],@dominiqueseguin3889,2023-07-04T18:23:59Z
One of the greatest melodies EVER,[],@MrThedonhead,2023-07-03T21:51:05Z
"❤❤❤James 1
New International Version
1 James, a servant of God and of the Lord Jesus Christ,

To the twelve tribes scattered among the nations:

Greetings.

Trials and Temptations
2 Consider it pure joy, my brothers and sisters,[a] whenever you face trials of many kinds, 3 because you know that the testing of your faith produces perseverance. 4 Let perseverance finish its work so that you may be mature and complete, not lacking anything. 5 If any of you lacks wisdom, you should ask God, who gives generously to all without finding fault, and it will be given to you. 6 But when you ask, you must believe and not doubt, because the one who doubts is like a wave of the sea, blown and tossed by the wind. 7 That person should not expect to receive anything from the Lord. 8 Such a person is double-minded and unstable in all they do.

9 Believers in humble circumstances ought to take pride in their high position. 10 But the rich should take pride in their humiliation—since they will pass away like a wild flower. 11 For the sun rises with scorching heat and withers the plant; its blossom falls and its beauty is destroyed. In the same way, the rich will fade away even while they go about their business.

12 Blessed is the one who perseveres under trial because, having stood the test, that person will receive the crown of life that the Lord has promised to those who love him.

13 When tempted, no one should say, “God is tempting me.” For God cannot be tempted by evil, nor does he tempt anyone; 14 but each person is tempted when they are dragged away by their own evil desire and enticed. 15 Then, after desire has conceived, it gives birth to sin; and sin, when it is full-grown, gives birth to death.

16 Don’t be deceived, my dear brothers and sisters. 17 Every good and perfect gift is from above, coming down from the Father of the heavenly lights, who does not change like shifting shadows. 18 He chose to give us birth through the word of truth, that we might be a kind of firstfruits of all he created.",[],@larrychuchua6287,2023-07-02T00:52:40Z
"Α ρε Penny Lane, που να ξερες",[],@magicproductions6614,2023-07-01T17:02:28Z
Great Drumming By Ringo 😊,[],@johnniebellamy5912,2023-06-30T22:23:42Z
"Although Lennon was my favourite singer there's no doubting this record was beautifully sang by Paul McCartney. This song and ""Don't let me down"" my two favourite Beatles songs.",[],@roymiller2859,2023-06-29T19:16:10Z
Founder of art rock.,[],@user-yu2hx2kc3s,2023-06-29T16:58:42Z
Brilliance personified. 	Pure genius at work.,[],@ljs399,2023-06-29T12:54:41Z
Gracias. Lo comparto.,[],@Expectadorable,2023-06-29T04:48:30Z
This song is just amazing! I remember when I was a kid this is the first song that made me experience frisson (goosebumps) that is one thing that is fascinating about The Beatles even though they are a rock band they can still make songs that children can love.,[],@jeromequitoriano,2023-06-28T23:23:42Z
I love this song!,[],@brakalizadoGamess,2023-06-28T00:08:24Z
"❤❤❤Matthew 16:24

New International Version

24 Then Jesus said to his disciples, “Whoever wants to be my disciple must deny themselves and take up their cross and follow me.",[],@larrychuchua6287,2023-06-27T20:58:25Z
🎉🎉🎉❤❤,[],@elenagradinaru3292,2023-06-27T18:55:35Z
"Collectively the Beatles were the Bach, Mozart and Beethoven of popular music all rolled into one: total mastery is evident in every bar of the majority of their output. No wonder that there has always been a significant minority of listeners prepared to knock them: their supremacy makes them sitting targets.",['Bourne Supremacy > Beatles Supremacy'],@terencemeikle534,2023-06-26T19:30:35Z
"Great Viedo. And. Song 
Loved it brings back  my high school
Days",[],@donaldtomas4885,2023-06-25T23:05:34Z
Back in 68 i furst heard this song at a club in boston. It was then that I first saw the most beautiful girl in the world. Now 55 years later we are married with our 6th grandchild on the way. I'll never forget this song.,[],@POPE_FRANC1S,2023-06-25T21:46:50Z
Saranno canzoni eterne quelle dei Beatles,[],@raffaelepinto3442,2023-06-25T12:51:52Z
Everyone recognizes Lennon,"[""Hi I recommend taking a listen to a song that is called 'the bond villain'   by   Robert Nix""]",@pablomejia1266,2023-06-25T03:33:37Z
"Was on Penny Lane recently. Barbershop is still there. Also the church where Paul and his brother sang in the choir. The church has a graveyard that includes the final resting place of one ""Eleanor Rigby,"" who was interned there in 1939 (age 44). McCartney undoubtedly passed the tombstone many times on his way to choir practice, but has no memory of having ever seen it. There's no ""roundabout"" on Penny Lane any more. It's a traffic island now.",['I was there in February and went to Strawberry Fields(Salvation Army place) around the corner from where Lennon was brought up.'],@henryj.8528,2023-06-24T23:36:11Z
Had my hair trimmed at that barbers’ shop - for free (as I had all my Lennon gear on).,[],@plasticmancvoguish8390,2023-06-24T18:08:26Z
This is a Lennon Solo,['Paul composed and is the singer'],@davidsouthall965,2023-06-23T12:14:52Z
Along with all of their amazing musical ability the best quality of The Beatles....they knew how to have fun!!!!,"[""Hi I recommend taking a listen to a song that is called 'the bond villain'   by   Robert Nix""]",@koko-pu5vn,2023-06-23T05:28:08Z
Even new generations loved the Beatles..timeless is their music,"['Im 16 years old and the beatles are genius musicians and timeless music they have amazing band', '@@mrmarom1561 *an amazing', 'im 15, i love this band, the favorite band in the world', 'I am 14 and they are my favourite, but sadly cant say that for others around me that are my age', ""I was six when I first started listening to the Beatles... now I'm 11 listening to a day in the life for background""]",@ferdinandparan-yz6uo,2023-06-22T21:34:02Z
Una canción maravillosa,[],@smith6479,2023-06-22T02:24:29Z
"The Beatles utterly captured my heart, so much so I'm not sure I like it or understand it.  But there it is.  I love them like no other band.  I was in a bit of a funk for almost 3 years after John Lennon's death!","['The senseless murder of John Lennon devastated me at the time, and still causes me great pain and anger. Lennon was the greatest Englishman of the 20th century.', '@@terencemeikle534 I wasnt too happy when THEY stabbed George']",@Eduardude,2023-06-22T01:05:55Z
The Beatles gave a view of how it was like in England to America 🇺🇸😎🎶💯,[],@Michael-yk5bx,2023-06-21T21:50:51Z
Yes Sir Paul masterpiece,[],@ferdinandparan-yz6uo,2023-06-21T18:51:04Z
Musica lindíssima boa gosto Jonny Lennon fizeram muito sucesso até hoje faz sucesso Fátima,[],@fatimadossantoslima7488,2023-06-21T14:16:05Z
"what is astonishing is that these guys were done and dusted, the entire beatles ouvre, before they were 30. it is i think unparallelled.",[],@puglia5375,2023-06-21T10:22:56Z
God broke the mould when he created the Beatles 😎,[],@stevebailie7741,2023-06-21T04:58:20Z
like MOZART !!!,[],@no6of1,2023-06-20T19:45:36Z
"No termino de emocionarme con cada tema, con cada video de ellos ❤️❤️❤️ me hacen sentir feliz.",[],@AlbaMC54,2023-06-20T14:34:52Z
TRA -  TOGETHER    NO     REMORSE     TO         ANNIHILATE              - EDRALIN COPZ,[],@rommelreyes1254,2023-06-19T22:51:50Z
Musica lindíssima boa gosto John Lennon fizeram muito sucesso até hoje faz sucesso até hoje faz sucesso Fátima amei,[],@fatimadossantoslima7488,2023-06-19T21:19:05Z
"So good , thank you Liverpool city, I love you !",[],@maxime8221,2023-06-18T20:02:35Z
"Fantastic talent. Great memorable songs.

Obvious stooges. You dont switch styles 8 times cuz youre true to yourselves. Absolutely manufactured.",[],@samparker266,2023-06-18T05:42:20Z
So glad mom played the Beatles when we were growing up. Good memories.,['So good'],@steveclarke993,2023-06-17T23:48:56Z
The Beatles at their best! This song always cheers me up!,['Saw Macca play it live in 1993  He also played Fixing a Hole  What a treat'],@cdst8888,2023-06-17T21:26:14Z
"Penny Lane, there is a barber showing photographs
Of every head he's had the pleasure to know
And all the people that come and go
Stop and say, ""Hello""
On the corner is a banker with a motorcar
And little children laugh at him behind his back
And the banker never wears a Mac in the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
Wet beneath the blue suburban skies
I sit and meanwhile back in
Penny Lane, there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine
Penny Lane, is in my ears and in my eyes
A four of fish and finger pies
In summer, meanwhile back
Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway
Penny Lane, the barber shaves another customer
We see the banker sitting waiting for a trim
And then, the fireman rushes in from the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit and meanwhile back
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny Lane",[],@fahmyfadhilah624,2023-06-17T09:56:09Z
L'ho trovata. E' venuta a galla giu' nella cantinetta. Vi mando i video.,[],@emanuelacomerio5334,2023-06-17T04:52:42Z
Isn't it cool how after re-listening to songs after years you understand and appreciate parts of the lyrics more? I LOVE IT.,"['@johnpercival651  McCartney was writing about a real place in Liverpool.  The barbershop is still there, with pictures of Lennon and McCartney flinching under the scissors.  The whole composition invokes a time and place that seemed evanescent but remains with us today.', '@@vestibulate Awesome, thanks for sharing!']",@johnpercival651,2023-06-17T02:09:51Z
❤❤❤❤❤😊,[],@nariabsles3881,2023-06-16T20:29:41Z
"Доволі присмеречне місце ця Пенні Лєйн. Ці англійці схильні романтизувати такі місця у власній країні, які інші європейці б вважали гарним місцем для засилання. Можливо саме через спротив цій оточуючій сірості так помітне тяжіння бітлів до кричущої кольоровості. І не лише в костюмах чи оформленні платівок, але й окремих піснях. Жовта субмарина або полуничні галявини.",[],@LeoGrush,2023-06-16T09:53:13Z
"THIS IS SOOO BRITISH , SOOO CLASSIC , SO GOOOOD","['Best music came out of Britain!', '\u200b@@ontarioguy4707 arguably the best to have come out from anywhere.', '@@valentinoandreotti67 So many good bands came out of England in the 60s!']",@Lucas101L,2023-06-16T02:18:28Z
"The trumpet player who did the incredible piccolo trumpet part passed away not too long ago. I remember many years ago reading that it was a sped up trumpet, it was not! He took offense to that false information and made sure to dispel it whenever he could. Paul McCartney saw classical trumpeter, David Mason, on TV from Guildford Cathedral playing Bach's Brandenburg Concerto #2, which features a piccolo trumpet in the extreme high range. That's when he decided to use it and the man was hired.",[],@carlosa.sanchez896,2023-06-15T06:07:33Z
J,[],@danielrobertodeponte1658,2023-06-14T21:30:18Z
Uhrghh,[],@danielrobertodeponte1658,2023-06-14T21:30:04Z
"I just love the clever lines: ""Penny Lane is in my ears and in my eyes!""",[],@cubnation,2023-06-14T03:32:43Z
Ich lass los bei dem banger,[],@pumuckl4912,2023-06-13T23:34:52Z
IN HIS POCKET IS A PORTRAIT OF THE QUEEN....EVEN OUR BELOVED QUEEN IS PROBABLY DANCING TO THIS TUNE IN HEAVEN WHILE LENNON AND GEORGE ARE SINGING THE SONG TO HER !💖💖💖💖💖💖💖💖😭😭😭😭😭😭😭🙏🙏🙏🙏🙏👍👍👍👍👑👑👑💖💖💖🎵🇬🇬🇬🇬🇬🇬,[],@manuelfedericocachazasanju5294,2023-06-13T23:07:56Z
I'm from Czech Republic and I was learn about Penny Lane😂,[],@Adulaak,2023-06-13T21:37:28Z
"""he likes to keep his fire engine clean, it's a clean machine""
As an American there is just something so charming about how British that line is",[],@jevinday,2023-06-13T20:45:11Z
